id,siCardNumber,twentyFourHour,weekDay,fourWeekCounter,twelveHourTimer,subSecond,origFromNode,radioMessageId,createdDate
4928,39,1,1,0,36000,0,1,3100,"2016-03-06 22:13:33.054974"
2512,40,1,1,0,36000,0,1,1892,"2016-03-06 21:03:25.822843"
2718,40,1,1,0,36000,0,1,1995,"2016-03-06 21:09:36.580704"
2923,40,1,1,0,36000,0,1,2098,"2016-03-06 21:15:50.217261"
3142,40,1,1,0,36000,0,1,2207,"2016-03-06 21:22:24.114426"
3384,40,1,1,0,36000,0,1,2328,"2016-03-06 21:29:19.985593"
3624,40,1,1,0,36000,0,1,2448,"2016-03-06 21:36:13.879281"
3863,40,1,1,0,36000,0,1,2568,"2016-03-06 21:43:07.403197"
4109,40,1,1,0,36000,0,1,2691,"2016-03-06 21:50:07.259037"
4362,40,1,1,0,36000,0,1,2817,"2016-03-06 21:57:12.617075"
4590,40,1,1,0,36000,0,1,2931,"2016-03-06 22:03:51.608869"
2511,41,1,1,0,36000,0,1,1892,"2016-03-06 21:03:25.801688"
2717,41,1,1,0,36000,0,1,1995,"2016-03-06 21:09:36.558546"
2926,41,1,1,0,36000,0,1,2099,"2016-03-06 21:15:54.233543"
3141,41,1,1,0,36000,0,1,2207,"2016-03-06 21:22:24.092690"
3383,41,1,1,0,36000,0,1,2328,"2016-03-06 21:29:19.962941"
3623,41,1,1,0,36000,0,1,2448,"2016-03-06 21:36:13.859090"
3866,41,1,1,0,36000,0,1,2569,"2016-03-06 21:43:10.773252"
4112,41,1,1,0,36000,0,1,2692,"2016-03-06 21:50:10.642031"
4361,41,1,1,0,36000,0,1,2817,"2016-03-06 21:57:12.594861"
4589,41,1,1,0,36000,0,1,2931,"2016-03-06 22:03:51.586208"
2514,42,1,1,0,36000,0,1,1893,"2016-03-06 21:03:29.498160"
2925,42,1,1,0,36000,0,1,2099,"2016-03-06 21:15:54.212205"
3144,42,1,1,0,36000,0,1,2208,"2016-03-06 21:22:27.420365"
3386,42,1,1,0,36000,0,1,2329,"2016-03-06 21:29:23.402298"
3626,42,1,1,0,36000,0,1,2449,"2016-03-06 21:36:17.311055"
3865,42,1,1,0,36000,0,1,2569,"2016-03-06 21:43:10.751445"
4111,42,1,1,0,36000,0,1,2692,"2016-03-06 21:50:10.619350"
4364,42,1,1,0,36000,0,1,2818,"2016-03-06 21:57:16.017114"
4591,42,1,1,0,36000,0,1,2932,"2016-03-06 22:03:55.279586"
4877,42,1,1,0,36000,0,1,3075,"2016-03-06 22:12:09.542578"
2513,43,1,1,0,36000,0,1,1893,"2016-03-06 21:03:29.476155"
2720,43,1,1,0,36000,0,1,1996,"2016-03-06 21:09:39.967820"
3143,43,1,1,0,36000,0,1,2208,"2016-03-06 21:22:27.399237"
3385,43,1,1,0,36000,0,1,2329,"2016-03-06 21:29:23.380420"
3625,43,1,1,0,36000,0,1,2449,"2016-03-06 21:36:17.289911"
3868,43,1,1,0,36000,0,1,2570,"2016-03-06 21:43:14.124740"
4114,43,1,1,0,36000,0,1,2693,"2016-03-06 21:50:14.005464"
4363,43,1,1,0,36000,0,1,2818,"2016-03-06 21:57:15.992735"
4702,43,1,1,0,36000,0,1,2987,"2016-03-06 22:07:15.704913"
4828,43,1,1,0,36000,0,1,3050,"2016-03-06 22:10:46.091176"
2719,44,1,1,0,36000,0,1,1996,"2016-03-06 21:09:39.946026"
2928,44,1,1,0,36000,0,1,2100,"2016-03-06 21:15:57.536104"
3146,44,1,1,0,36000,0,1,2209,"2016-03-06 21:22:31.652799"
3388,44,1,1,0,36000,0,1,2330,"2016-03-06 21:29:26.740620"
3628,44,1,1,0,36000,0,1,2450,"2016-03-06 21:36:20.644953"
3867,44,1,1,0,36000,0,1,2570,"2016-03-06 21:43:14.102452"
4113,44,1,1,0,36000,0,1,2693,"2016-03-06 21:50:13.982911"
4366,44,1,1,0,36000,0,1,2819,"2016-03-06 21:57:19.324185"
4596,44,1,1,0,36000,0,1,2934,"2016-03-06 22:04:02.873475"
4927,44,1,1,0,36000,0,1,3100,"2016-03-06 22:13:33.031707"
2516,45,1,1,0,36000,0,1,1894,"2016-03-06 21:03:32.771819"
2722,45,1,1,0,36000,0,1,1997,"2016-03-06 21:09:43.652836"
2927,45,1,1,0,36000,0,1,2100,"2016-03-06 21:15:57.514196"
3145,45,1,1,0,36000,0,1,2209,"2016-03-06 21:22:31.630473"
3387,45,1,1,0,36000,0,1,2330,"2016-03-06 21:29:26.719200"
3627,45,1,1,0,36000,0,1,2450,"2016-03-06 21:36:20.622665"
3870,45,1,1,0,36000,0,1,2571,"2016-03-06 21:43:17.467937"
4116,45,1,1,0,36000,0,1,2694,"2016-03-06 21:50:17.275437"
4365,45,1,1,0,36000,0,1,2819,"2016-03-06 21:57:19.299976"
4594,45,1,1,0,36000,0,1,2933,"2016-03-06 22:03:59.087320"
2515,46,1,1,0,36000,0,1,1894,"2016-03-06 21:03:32.748490"
2721,46,1,1,0,36000,0,1,1997,"2016-03-06 21:09:43.629191"
2930,46,1,1,0,36000,0,1,2101,"2016-03-06 21:16:01.627832"
3390,46,1,1,0,36000,0,1,2331,"2016-03-06 21:29:30.865846"
3630,46,1,1,0,36000,0,1,2451,"2016-03-06 21:36:23.978155"
3869,46,1,1,0,36000,0,1,2571,"2016-03-06 21:43:17.444670"
4115,46,1,1,0,36000,0,1,2694,"2016-03-06 21:50:17.253723"
4368,46,1,1,0,36000,0,1,2820,"2016-03-06 21:57:22.602346"
4593,46,1,1,0,36000,0,1,2933,"2016-03-06 22:03:59.067691"
4789,46,1,1,0,36000,0,1,3031,"2016-03-06 22:09:42.662443"
2518,47,1,1,0,36000,0,1,1895,"2016-03-06 21:03:36.548315"
2929,47,1,1,0,36000,0,1,2101,"2016-03-06 21:16:01.606225"
3148,47,1,1,0,36000,0,1,2210,"2016-03-06 21:22:34.962992"
3389,47,1,1,0,36000,0,1,2331,"2016-03-06 21:29:30.843499"
3629,47,1,1,0,36000,0,1,2451,"2016-03-06 21:36:23.956602"
3872,47,1,1,0,36000,0,1,2572,"2016-03-06 21:43:20.824208"
4118,47,1,1,0,36000,0,1,2695,"2016-03-06 21:50:21.438228"
4367,47,1,1,0,36000,0,1,2820,"2016-03-06 21:57:22.578585"
4595,47,1,1,0,36000,0,1,2934,"2016-03-06 22:04:02.851052"
4876,47,1,1,0,36000,0,1,3074,"2016-03-06 22:12:06.258205"
2517,48,1,1,0,36000,0,1,1895,"2016-03-06 21:03:36.527872"
2724,48,1,1,0,36000,0,1,1998,"2016-03-06 21:09:47.038709"
3147,48,1,1,0,36000,0,1,2210,"2016-03-06 21:22:34.941641"
3632,48,1,1,0,36000,0,1,2452,"2016-03-06 21:36:27.316310"
3871,48,1,1,0,36000,0,1,2572,"2016-03-06 21:43:20.801718"
4117,48,1,1,0,36000,0,1,2695,"2016-03-06 21:50:21.415751"
4370,48,1,1,0,36000,0,1,2821,"2016-03-06 21:57:25.996535"
4701,48,1,1,0,36000,0,1,2987,"2016-03-06 22:07:15.681562"
4775,48,1,1,0,36000,0,1,3024,"2016-03-06 22:09:19.230700"
4827,48,1,1,0,36000,0,1,3050,"2016-03-06 22:10:46.067915"
2723,49,1,1,0,36000,0,1,1998,"2016-03-06 21:09:47.015839"
2932,49,1,1,0,36000,0,1,2102,"2016-03-06 21:16:04.928149"
3150,49,1,1,0,36000,0,1,2211,"2016-03-06 21:22:38.290370"
3392,49,1,1,0,36000,0,1,2332,"2016-03-06 21:29:34.190388"
3631,49,1,1,0,36000,0,1,2452,"2016-03-06 21:36:27.295220"
3874,49,1,1,0,36000,0,1,2573,"2016-03-06 21:43:24.879129"
4369,49,1,1,0,36000,0,1,2821,"2016-03-06 21:57:25.970909"
4600,49,1,1,0,36000,0,1,2936,"2016-03-06 22:04:10.452033"
4734,49,1,1,0,36000,0,1,3003,"2016-03-06 22:08:09.129562"
4926,49,1,1,0,36000,0,1,3099,"2016-03-06 22:13:29.738700"
2520,50,1,1,0,36000,0,1,1896,"2016-03-06 21:03:39.926066"
2726,50,1,1,0,36000,0,1,1999,"2016-03-06 21:09:50.321602"
2931,50,1,1,0,36000,0,1,2102,"2016-03-06 21:16:04.906537"
3149,50,1,1,0,36000,0,1,2211,"2016-03-06 21:22:38.267989"
3391,50,1,1,0,36000,0,1,2332,"2016-03-06 21:29:34.168795"
3634,50,1,1,0,36000,0,1,2453,"2016-03-06 21:36:30.655210"
3873,50,1,1,0,36000,0,1,2573,"2016-03-06 21:43:24.856856"
4120,50,1,1,0,36000,0,1,2696,"2016-03-06 21:50:24.905964"
4372,50,1,1,0,36000,0,1,2822,"2016-03-06 21:57:29.278319"
4598,50,1,1,0,36000,0,1,2935,"2016-03-06 22:04:06.662279"
2519,51,1,1,0,36000,0,1,1896,"2016-03-06 21:03:39.903834"
2725,51,1,1,0,36000,0,1,1999,"2016-03-06 21:09:50.299764"
2934,51,1,1,0,36000,0,1,2103,"2016-03-06 21:16:08.231763"
3152,51,1,1,0,36000,0,1,2212,"2016-03-06 21:22:41.600480"
3394,51,1,1,0,36000,0,1,2333,"2016-03-06 21:29:37.500825"
3633,51,1,1,0,36000,0,1,2453,"2016-03-06 21:36:30.632903"
4119,51,1,1,0,36000,0,1,2696,"2016-03-06 21:50:24.882476"
4371,51,1,1,0,36000,0,1,2822,"2016-03-06 21:57:29.254512"
4597,51,1,1,0,36000,0,1,2935,"2016-03-06 22:04:06.640129"
4744,51,1,1,0,36000,0,1,3008,"2016-03-06 22:08:25.827731"
2522,52,1,1,0,36000,0,1,1897,"2016-03-06 21:03:43.602927"
2728,52,1,1,0,36000,0,1,2000,"2016-03-06 21:09:54.409936"
2933,52,1,1,0,36000,0,1,2103,"2016-03-06 21:16:08.209875"
3151,52,1,1,0,36000,0,1,2212,"2016-03-06 21:22:41.578128"
3393,52,1,1,0,36000,0,1,2333,"2016-03-06 21:29:37.478348"
3636,52,1,1,0,36000,0,1,2454,"2016-03-06 21:36:33.998116"
3876,52,1,1,0,36000,0,1,2574,"2016-03-06 21:43:28.335777"
4122,52,1,1,0,36000,0,1,2697,"2016-03-06 21:50:28.276732"
4374,52,1,1,0,36000,0,1,2823,"2016-03-06 21:57:32.664658"
4599,52,1,1,0,36000,0,1,2936,"2016-03-06 22:04:10.429699"
2521,53,1,1,0,36000,0,1,1897,"2016-03-06 21:03:43.581023"
2727,53,1,1,0,36000,0,1,2000,"2016-03-06 21:09:54.388315"
2936,53,1,1,0,36000,0,1,2104,"2016-03-06 21:16:12.141446"
3154,53,1,1,0,36000,0,1,2213,"2016-03-06 21:22:45.805732"
3396,53,1,1,0,36000,0,1,2334,"2016-03-06 21:29:40.826263"
3635,53,1,1,0,36000,0,1,2454,"2016-03-06 21:36:33.974600"
3875,53,1,1,0,36000,0,1,2574,"2016-03-06 21:43:28.315128"
4121,53,1,1,0,36000,0,1,2697,"2016-03-06 21:50:28.254589"
4373,53,1,1,0,36000,0,1,2823,"2016-03-06 21:57:32.641162"
4700,53,1,1,0,36000,0,1,2986,"2016-03-06 22:07:12.404333"
2935,54,1,1,0,36000,0,1,2104,"2016-03-06 21:16:12.116930"
3153,54,1,1,0,36000,0,1,2213,"2016-03-06 21:22:45.785030"
3395,54,1,1,0,36000,0,1,2334,"2016-03-06 21:29:40.802290"
3638,54,1,1,0,36000,0,1,2455,"2016-03-06 21:36:37.343464"
3878,54,1,1,0,36000,0,1,2575,"2016-03-06 21:43:31.684631"
4124,54,1,1,0,36000,0,1,2698,"2016-03-06 21:50:31.538942"
4376,54,1,1,0,36000,0,1,2824,"2016-03-06 21:57:36.046197"
4604,54,1,1,0,36000,0,1,2938,"2016-03-06 22:04:18.034127"
4875,54,1,1,0,36000,0,1,3074,"2016-03-06 22:12:06.235439"
4925,54,1,1,0,36000,0,1,3099,"2016-03-06 22:13:29.715783"
2524,55,1,1,0,36000,0,1,1898,"2016-03-06 21:03:47.681391"
2730,55,1,1,0,36000,0,1,2001,"2016-03-06 21:09:57.699010"
3398,55,1,1,0,36000,0,1,2335,"2016-03-06 21:29:45.112543"
3637,55,1,1,0,36000,0,1,2455,"2016-03-06 21:36:37.321986"
3877,55,1,1,0,36000,0,1,2575,"2016-03-06 21:43:31.662535"
4123,55,1,1,0,36000,0,1,2698,"2016-03-06 21:50:31.516988"
4375,55,1,1,0,36000,0,1,2824,"2016-03-06 21:57:36.022191"
4602,55,1,1,0,36000,0,1,2937,"2016-03-06 22:04:14.239013"
4788,55,1,1,0,36000,0,1,3030,"2016-03-06 22:09:39.284999"
4826,55,1,1,0,36000,0,1,3049,"2016-03-06 22:10:42.786629"
2523,56,1,1,0,36000,0,1,1898,"2016-03-06 21:03:47.659451"
2729,56,1,1,0,36000,0,1,2001,"2016-03-06 21:09:57.678420"
2938,56,1,1,0,36000,0,1,2105,"2016-03-06 21:16:15.548557"
3156,56,1,1,0,36000,0,1,2214,"2016-03-06 21:22:49.108436"
3397,56,1,1,0,36000,0,1,2335,"2016-03-06 21:29:45.085252"
3640,56,1,1,0,36000,0,1,2456,"2016-03-06 21:36:40.678747"
3880,56,1,1,0,36000,0,1,2576,"2016-03-06 21:43:35.033446"
4126,56,1,1,0,36000,0,1,2699,"2016-03-06 21:50:35.802350"
4378,56,1,1,0,36000,0,1,2825,"2016-03-06 21:57:39.340145"
4601,56,1,1,0,36000,0,1,2937,"2016-03-06 22:04:14.217552"
2732,57,1,1,0,36000,0,1,2002,"2016-03-06 21:10:01.588363"
2937,57,1,1,0,36000,0,1,2105,"2016-03-06 21:16:15.526835"
3155,57,1,1,0,36000,0,1,2214,"2016-03-06 21:22:49.087468"
3639,57,1,1,0,36000,0,1,2456,"2016-03-06 21:36:40.656702"
3879,57,1,1,0,36000,0,1,2576,"2016-03-06 21:43:35.012614"
4125,57,1,1,0,36000,0,1,2699,"2016-03-06 21:50:35.780396"
4377,57,1,1,0,36000,0,1,2825,"2016-03-06 21:57:39.313519"
4603,57,1,1,0,36000,0,1,2938,"2016-03-06 22:04:18.012025"
4774,57,1,1,0,36000,0,1,3023,"2016-03-06 22:09:15.952638"
4924,57,1,1,0,36000,0,1,3098,"2016-03-06 22:13:26.428070"
2526,58,1,1,0,36000,0,1,1899,"2016-03-06 21:03:51.064652"
2731,58,1,1,0,36000,0,1,2002,"2016-03-06 21:10:01.566633"
2940,58,1,1,0,36000,0,1,2106,"2016-03-06 21:16:19.450663"
3158,58,1,1,0,36000,0,1,2215,"2016-03-06 21:22:52.511939"
3400,58,1,1,0,36000,0,1,2336,"2016-03-06 21:29:48.433181"
3642,58,1,1,0,36000,0,1,2457,"2016-03-06 21:36:44.009092"
3882,58,1,1,0,36000,0,1,2577,"2016-03-06 21:43:39.180983"
4380,58,1,1,0,36000,0,1,2826,"2016-03-06 21:57:42.719863"
4699,58,1,1,0,36000,0,1,2986,"2016-03-06 22:07:12.380101"
4733,58,1,1,0,36000,0,1,3003,"2016-03-06 22:08:09.108530"
2525,59,1,1,0,36000,0,1,1899,"2016-03-06 21:03:51.042429"
2939,59,1,1,0,36000,0,1,2106,"2016-03-06 21:16:19.428495"
3157,59,1,1,0,36000,0,1,2215,"2016-03-06 21:22:52.489306"
3399,59,1,1,0,36000,0,1,2336,"2016-03-06 21:29:48.410506"
3641,59,1,1,0,36000,0,1,2457,"2016-03-06 21:36:43.987976"
3881,59,1,1,0,36000,0,1,2577,"2016-03-06 21:43:39.159567"
4128,59,1,1,0,36000,0,1,2700,"2016-03-06 21:50:39.162536"
4379,59,1,1,0,36000,0,1,2826,"2016-03-06 21:57:42.695754"
4608,59,1,1,0,36000,0,1,2940,"2016-03-06 22:04:25.629030"
4874,59,1,1,0,36000,0,1,3073,"2016-03-06 22:12:02.959526"
2528,60,1,1,0,36000,0,1,1900,"2016-03-06 21:03:54.839339"
2734,60,1,1,0,36000,0,1,2003,"2016-03-06 21:10:04.863941"
3160,60,1,1,0,36000,0,1,2216,"2016-03-06 21:22:55.825783"
3402,60,1,1,0,36000,0,1,2337,"2016-03-06 21:29:51.762280"
3644,60,1,1,0,36000,0,1,2458,"2016-03-06 21:36:47.348203"
4127,60,1,1,0,36000,0,1,2700,"2016-03-06 21:50:39.141421"
4382,60,1,1,0,36000,0,1,2827,"2016-03-06 21:57:46.019535"
4606,60,1,1,0,36000,0,1,2939,"2016-03-06 22:04:21.828327"
4743,60,1,1,0,36000,0,1,3008,"2016-03-06 22:08:25.804714"
4825,60,1,1,0,36000,0,1,3049,"2016-03-06 22:10:42.764119"
2527,61,1,1,0,36000,0,1,1900,"2016-03-06 21:03:54.816921"
2733,61,1,1,0,36000,0,1,2003,"2016-03-06 21:10:04.843037"
2942,61,1,1,0,36000,0,1,2107,"2016-03-06 21:16:22.750654"
3159,61,1,1,0,36000,0,1,2216,"2016-03-06 21:22:55.802790"
3401,61,1,1,0,36000,0,1,2337,"2016-03-06 21:29:51.737402"
3643,61,1,1,0,36000,0,1,2458,"2016-03-06 21:36:47.326479"
3884,61,1,1,0,36000,0,1,2578,"2016-03-06 21:43:42.533710"
4130,61,1,1,0,36000,0,1,2701,"2016-03-06 21:50:42.527325"
4381,61,1,1,0,36000,0,1,2827,"2016-03-06 21:57:45.992207"
4605,61,1,1,0,36000,0,1,2939,"2016-03-06 22:04:21.806135"
2736,62,1,1,0,36000,0,1,2004,"2016-03-06 21:10:08.951701"
2941,62,1,1,0,36000,0,1,2107,"2016-03-06 21:16:22.728900"
3162,62,1,1,0,36000,0,1,2217,"2016-03-06 21:23:00.045575"
3404,62,1,1,0,36000,0,1,2338,"2016-03-06 21:29:55.033279"
3646,62,1,1,0,36000,0,1,2459,"2016-03-06 21:36:50.683159"
3883,62,1,1,0,36000,0,1,2578,"2016-03-06 21:43:42.511351"
4129,62,1,1,0,36000,0,1,2701,"2016-03-06 21:50:42.506370"
4384,62,1,1,0,36000,0,1,2828,"2016-03-06 21:57:49.404587"
4607,62,1,1,0,36000,0,1,2940,"2016-03-06 22:04:25.601682"
4923,62,1,1,0,36000,0,1,3098,"2016-03-06 22:13:26.400490"
2530,63,1,1,0,36000,0,1,1901,"2016-03-06 21:03:58.120225"
2735,63,1,1,0,36000,0,1,2004,"2016-03-06 21:10:08.930556"
2944,63,1,1,0,36000,0,1,2108,"2016-03-06 21:16:26.755503"
3161,63,1,1,0,36000,0,1,2217,"2016-03-06 21:23:00.020471"
3403,63,1,1,0,36000,0,1,2338,"2016-03-06 21:29:55.012093"
3645,63,1,1,0,36000,0,1,2459,"2016-03-06 21:36:50.661920"
3886,63,1,1,0,36000,0,1,2579,"2016-03-06 21:43:45.877698"
4132,63,1,1,0,36000,0,1,2702,"2016-03-06 21:50:45.788420"
4383,63,1,1,0,36000,0,1,2828,"2016-03-06 21:57:49.379628"
4698,63,1,1,0,36000,0,1,2985,"2016-03-06 22:07:09.000337"
2529,64,1,1,0,36000,0,1,1901,"2016-03-06 21:03:58.097375"
2943,64,1,1,0,36000,0,1,2108,"2016-03-06 21:16:26.734308"
3406,64,1,1,0,36000,0,1,2339,"2016-03-06 21:29:58.455702"
3648,64,1,1,0,36000,0,1,2460,"2016-03-06 21:36:54.025564"
3885,64,1,1,0,36000,0,1,2579,"2016-03-06 21:43:45.855569"
4131,64,1,1,0,36000,0,1,2702,"2016-03-06 21:50:45.765883"
4386,64,1,1,0,36000,0,1,2829,"2016-03-06 21:57:52.692283"
4612,64,1,1,0,36000,0,1,2942,"2016-03-06 22:04:33.126949"
4787,64,1,1,0,36000,0,1,3030,"2016-03-06 22:09:39.262061"
4873,64,1,1,0,36000,0,1,3073,"2016-03-06 22:12:02.936213"
2532,65,1,1,0,36000,0,1,1902,"2016-03-06 21:04:01.901124"
2738,65,1,1,0,36000,0,1,2005,"2016-03-06 21:10:12.240740"
3164,65,1,1,0,36000,0,1,2218,"2016-03-06 21:23:03.369323"
3405,65,1,1,0,36000,0,1,2339,"2016-03-06 21:29:58.434269"
3647,65,1,1,0,36000,0,1,2460,"2016-03-06 21:36:54.003814"
3888,65,1,1,0,36000,0,1,2580,"2016-03-06 21:43:49.233974"
4134,65,1,1,0,36000,0,1,2703,"2016-03-06 21:50:49.154036"
4385,65,1,1,0,36000,0,1,2829,"2016-03-06 21:57:52.666397"
4610,65,1,1,0,36000,0,1,2941,"2016-03-06 22:04:29.421428"
4824,65,1,1,0,36000,0,1,3048,"2016-03-06 22:10:39.385666"
2531,66,1,1,0,36000,0,1,1902,"2016-03-06 21:04:01.880499"
2737,66,1,1,0,36000,0,1,2005,"2016-03-06 21:10:12.218848"
2946,66,1,1,0,36000,0,1,2109,"2016-03-06 21:16:30.058718"
3163,66,1,1,0,36000,0,1,2218,"2016-03-06 21:23:03.346791"
3408,66,1,1,0,36000,0,1,2340,"2016-03-06 21:30:01.800005"
3650,66,1,1,0,36000,0,1,2461,"2016-03-06 21:36:57.355065"
3887,66,1,1,0,36000,0,1,2580,"2016-03-06 21:43:49.212175"
4133,66,1,1,0,36000,0,1,2703,"2016-03-06 21:50:49.131697"
4388,66,1,1,0,36000,0,1,2830,"2016-03-06 21:57:55.989684"
4609,66,1,1,0,36000,0,1,2941,"2016-03-06 22:04:29.399058"
2740,67,1,1,0,36000,0,1,2006,"2016-03-06 21:10:16.122439"
2945,67,1,1,0,36000,0,1,2109,"2016-03-06 21:16:30.037338"
3166,67,1,1,0,36000,0,1,2219,"2016-03-06 21:23:06.691661"
3407,67,1,1,0,36000,0,1,2340,"2016-03-06 21:30:01.778837"
3649,67,1,1,0,36000,0,1,2461,"2016-03-06 21:36:57.334328"
3890,67,1,1,0,36000,0,1,2581,"2016-03-06 21:43:53.491777"
4136,67,1,1,0,36000,0,1,2704,"2016-03-06 21:50:52.514849"
4387,67,1,1,0,36000,0,1,2830,"2016-03-06 21:57:55.964484"
4611,67,1,1,0,36000,0,1,2942,"2016-03-06 22:04:33.099830"
4922,67,1,1,0,36000,0,1,3097,"2016-03-06 22:13:23.093133"
2534,68,1,1,0,36000,0,1,1903,"2016-03-06 21:04:05.274066"
2739,68,1,1,0,36000,0,1,2006,"2016-03-06 21:10:16.100018"
2948,68,1,1,0,36000,0,1,2110,"2016-03-06 21:16:34.274935"
3165,68,1,1,0,36000,0,1,2219,"2016-03-06 21:23:06.669812"
3410,68,1,1,0,36000,0,1,2341,"2016-03-06 21:30:05.929932"
3652,68,1,1,0,36000,0,1,2462,"2016-03-06 21:37:00.689477"
3889,68,1,1,0,36000,0,1,2581,"2016-03-06 21:43:53.470690"
4135,68,1,1,0,36000,0,1,2704,"2016-03-06 21:50:52.493151"
4390,68,1,1,0,36000,0,1,2831,"2016-03-06 21:58:00.183494"
4697,68,1,1,0,36000,0,1,2985,"2016-03-06 22:07:08.977784"
2533,69,1,1,0,36000,0,1,1903,"2016-03-06 21:04:05.251817"
2947,69,1,1,0,36000,0,1,2110,"2016-03-06 21:16:34.253294"
3168,69,1,1,0,36000,0,1,2220,"2016-03-06 21:23:10.103320"
3409,69,1,1,0,36000,0,1,2341,"2016-03-06 21:30:05.908421"
3651,69,1,1,0,36000,0,1,2462,"2016-03-06 21:37:00.667142"
4138,69,1,1,0,36000,0,1,2705,"2016-03-06 21:50:55.875181"
4389,69,1,1,0,36000,0,1,2831,"2016-03-06 21:58:00.158873"
4616,69,1,1,0,36000,0,1,2944,"2016-03-06 22:04:40.725972"
4742,69,1,1,0,36000,0,1,3007,"2016-03-06 22:08:22.526442"
4872,69,1,1,0,36000,0,1,3072,"2016-03-06 22:11:59.546262"
2536,70,1,1,0,36000,0,1,1904,"2016-03-06 21:04:09.060898"
2742,70,1,1,0,36000,0,1,2007,"2016-03-06 21:10:19.512545"
3167,70,1,1,0,36000,0,1,2220,"2016-03-06 21:23:10.081288"
3654,70,1,1,0,36000,0,1,2463,"2016-03-06 21:37:04.029086"
3892,70,1,1,0,36000,0,1,2582,"2016-03-06 21:43:56.842914"
4137,70,1,1,0,36000,0,1,2705,"2016-03-06 21:50:55.853391"
4614,70,1,1,0,36000,0,1,2943,"2016-03-06 22:04:36.923207"
4729,70,1,1,0,36000,0,1,3001,"2016-03-06 22:08:02.410452"
4773,70,1,1,0,36000,0,1,3023,"2016-03-06 22:09:15.931603"
4823,70,1,1,0,36000,0,1,3048,"2016-03-06 22:10:39.364159"
2535,71,1,1,0,36000,0,1,1904,"2016-03-06 21:04:09.038697"
2741,71,1,1,0,36000,0,1,2007,"2016-03-06 21:10:19.490419"
2950,71,1,1,0,36000,0,1,2111,"2016-03-06 21:16:37.578466"
3170,71,1,1,0,36000,0,1,2221,"2016-03-06 21:23:13.420513"
3412,71,1,1,0,36000,0,1,2342,"2016-03-06 21:30:09.278005"
3653,71,1,1,0,36000,0,1,2463,"2016-03-06 21:37:04.008674"
3891,71,1,1,0,36000,0,1,2582,"2016-03-06 21:43:56.815647"
4140,71,1,1,0,36000,0,1,2706,"2016-03-06 21:50:59.141122"
4392,71,1,1,0,36000,0,1,2832,"2016-03-06 21:58:03.675753"
4613,71,1,1,0,36000,0,1,2943,"2016-03-06 22:04:36.900735"
2744,72,1,1,0,36000,0,1,2008,"2016-03-06 21:10:23.303857"
2949,72,1,1,0,36000,0,1,2111,"2016-03-06 21:16:37.556714"
3169,72,1,1,0,36000,0,1,2221,"2016-03-06 21:23:13.398338"
3411,72,1,1,0,36000,0,1,2342,"2016-03-06 21:30:09.256493"
3656,72,1,1,0,36000,0,1,2464,"2016-03-06 21:37:07.367054"
3894,72,1,1,0,36000,0,1,2583,"2016-03-06 21:44:00.200461"
4139,72,1,1,0,36000,0,1,2706,"2016-03-06 21:50:59.120555"
4391,72,1,1,0,36000,0,1,2832,"2016-03-06 21:58:03.651424"
4615,72,1,1,0,36000,0,1,2944,"2016-03-06 22:04:40.703233"
4921,72,1,1,0,36000,0,1,3097,"2016-03-06 22:13:23.068674"
2538,73,1,1,0,36000,0,1,1905,"2016-03-06 21:04:12.434837"
2743,73,1,1,0,36000,0,1,2008,"2016-03-06 21:10:23.280490"
2952,73,1,1,0,36000,0,1,2112,"2016-03-06 21:16:41.796363"
3172,73,1,1,0,36000,0,1,2222,"2016-03-06 21:23:16.742925"
3414,73,1,1,0,36000,0,1,2343,"2016-03-06 21:30:12.602580"
3655,73,1,1,0,36000,0,1,2464,"2016-03-06 21:37:07.344719"
3893,73,1,1,0,36000,0,1,2583,"2016-03-06 21:44:00.176781"
4142,73,1,1,0,36000,0,1,2707,"2016-03-06 21:51:02.505250"
4394,73,1,1,0,36000,0,1,2833,"2016-03-06 21:58:07.863723"
4696,73,1,1,0,36000,0,1,2984,"2016-03-06 22:07:05.705123"
2537,74,1,1,0,36000,0,1,1905,"2016-03-06 21:04:12.413401"
2951,74,1,1,0,36000,0,1,2112,"2016-03-06 21:16:41.775107"
3171,74,1,1,0,36000,0,1,2222,"2016-03-06 21:23:16.721946"
3413,74,1,1,0,36000,0,1,2343,"2016-03-06 21:30:12.579775"
3658,74,1,1,0,36000,0,1,2465,"2016-03-06 21:37:10.699008"
3896,74,1,1,0,36000,0,1,2584,"2016-03-06 21:44:03.449793"
4141,74,1,1,0,36000,0,1,2707,"2016-03-06 21:51:02.481846"
4393,74,1,1,0,36000,0,1,2833,"2016-03-06 21:58:07.840533"
4620,74,1,1,0,36000,0,1,2946,"2016-03-06 22:04:48.208764"
4871,74,1,1,0,36000,0,1,3072,"2016-03-06 22:11:59.523579"
2540,75,1,1,0,36000,0,1,1906,"2016-03-06 21:04:16.213435"
2746,75,1,1,0,36000,0,1,2009,"2016-03-06 21:10:26.592182"
3174,75,1,1,0,36000,0,1,2223,"2016-03-06 21:23:20.865161"
3416,75,1,1,0,36000,0,1,2344,"2016-03-06 21:30:15.928063"
3657,75,1,1,0,36000,0,1,2465,"2016-03-06 21:37:10.676533"
3895,75,1,1,0,36000,0,1,2584,"2016-03-06 21:44:03.427658"
